metric,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.006440848202747484,0.006986817284110191,0.006735421752871549,0.00027553369201816733
sanity.close_values_probability.score,0.9939393939393939,0.9939393939393939,0.9939393939393938,1.3597399555105182e-16
sanity.distant_values_probability.score,0.0030303030303030303,0.0030303030303030303,0.0030303030303030303,0.0
stats.jensenshannon_dist.marginal,0.010545983950823018,0.012026801991977327,0.011279295853988654,0.000740511056621493
stats.inv_kl_divergence.marginal,0.8291606596080252,0.880860219538969,0.8598531939099251,0.02717660635458896
stats.ks_test.marginal,0.8571611696230599,0.8774417249417249,0.865375031098762,0.010675133205071395
stats.max_mean_discrepancy.joint,0.0045594442765813014,0.004585498030603493,0.0045712645815235535,1.3193444324139096e-05
stats.wasserstein_dist.joint,0.03300405666232109,0.04593115299940109,0.040901453544696174,0.0069242487917128125
stats.alpha_precision.delta_precision_alpha_OC,0.9233507488679903,0.9620062695924765,0.9408429118773945,0.01958751065208495
stats.alpha_precision.delta_coverage_beta_OC,0.3997979797979798,0.455959595959596,0.43077441077441075,0.028525176219125162
stats.alpha_precision.authenticity_OC,0.5303030303030303,0.593939393939394,0.5666666666666668,0.03277773886785449
stats.alpha_precision.delta_precision_alpha_naive,0.9269871125043538,0.9396029258098224,0.9350005805178219,0.006965379028114238
stats.alpha_precision.delta_coverage_beta_naive,0.39676767676767677,0.43919191919191924,0.4121212121212121,0.023514318427396326
stats.alpha_precision.authenticity_naive,0.5575757575757576,0.5909090909090909,0.5696969696969697,0.018432613728176443
stats.prdc.precision,1.0,1.0,1.0,0.0
stats.prdc.recall,0.9181818181818182,0.9484848484848485,0.9373737373737375,0.016689607719048774
stats.prdc.density,1.0292307692307694,1.0356589147286823,1.0321990003442074,0.0032421563757548152
stats.prdc.coverage,0.9666666666666667,1.0,0.9848484848484849,0.016872013220697035
performance.linear_model.gt,0.5104160533806608,0.5104160533806608,0.5104160533806608,0.0
performance.linear_model.syn_id,0.49070793686018116,0.5266863785350651,0.5068817110517527,0.01826197157785166
performance.linear_model.syn_ood,0.47908805261870346,0.5199488501144003,0.4960959403713569,0.02127303310608943
performance.mlp.gt,-2.2988603336741944,-2.2988603336741944,-2.2988603336741944,0.0
performance.mlp.syn_id,-0.9286324461164674,-0.9158333396080367,-0.9234385103618511,0.006731628519129416
performance.mlp.syn_ood,-1.312411101126945,-1.2945961194094298,-1.3051921774773747,0.009375349116629177
performance.xgb.gt,0.4757466193148698,0.4757466193148698,0.4757466193148698,0.0
performance.xgb.syn_id,0.2423443378342122,0.45908966177378374,0.357970689011994,0.10909849624901366
performance.xgb.syn_ood,0.26169826245674704,0.497785783850908,0.3766105706252933,0.11816830126698526
performance.feat_rank_distance.corr,0.7999999999999999,0.9759000729485332,0.8919666909828443,0.08822476668231356
performance.feat_rank_distance.pvalue,0.002379816463809705,0.013981724353829097,0.007351569248716959,0.005976101602539005
detection.detection_xgb.mean,0.8015850815850817,0.8232950602485648,0.8135004904694881,0.01100928073378299
detection.detection_gmm.mean,0.5214685314685316,0.5319715194975431,0.5272644504707994,0.005335483585045418
detection.detection_linear.mean,0.6534407222818048,0.6590086915668312,0.6559058263722338,0.0028382432787275053
privacy.delta-presence.score,1.6499999991749998,2.999999985,2.5499999847250003,0.7794228508919281
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,3.00000001,11.00000001,6.000000010000001,4.358898943540674
privacy.k-map.score,1.0,2.0,1.6666666666666667,0.5773502691896257
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,3.00000001,11.00000001,6.000000010000001,4.358898943540674
privacy.identifiability_score.,0.4818181818181818,0.5393939393939394,0.5191919191919192,0.032402050368374645
privacy.identifiability_score._privacy.identifiability_score.OC,0.5242424242424243,0.5454545454545454,0.5313131313131314,0.012246823891901102
prdc_precision,0.8677,0.872,0.8693,0.0023515952032609655
prdc_recall,0.7485,0.8424,0.8090999999999999,0.05256681462672052
nn_identifiability,0.5898,0.5965,0.5935,0.0034044089061098536
coverage_score,1.0,1.0,1.0,0.0
mmd,0.0282,0.0456,0.034633333333333335,0.009544806615816444
