metric,value
sanity.data_mismatch.score,0.0
sanity.common_rows_proportion.score,0.0
sanity.nearest_syn_neighbor_distance.mean,0.009626849495874336
sanity.close_values_probability.score,0.9911989372301561
sanity.distant_values_probability.score,0.00033211557622052476
stats.jensenshannon_dist.marginal,0.006097097834484162
stats.inv_kl_divergence.marginal,0.8711265167631195
stats.ks_test.marginal,0.9252613468234643
stats.max_mean_discrepancy.joint,0.0013684191821145462
stats.wasserstein_dist.joint,1.9623478651046753
stats.alpha_precision.delta_precision_alpha_OC,0.8710128913443831
stats.alpha_precision.delta_coverage_beta_OC,0.5003314917127073
stats.alpha_precision.authenticity_OC,0.5171270718232044
stats.alpha_precision.delta_precision_alpha_naive,0.9263351749539595
stats.alpha_precision.delta_coverage_beta_naive,0.2994475138121546
stats.alpha_precision.authenticity_naive,0.5867403314917127
stats.prdc.precision,0.9845303867403314
stats.prdc.recall,0.929093324476918
stats.prdc.density,0.99646408839779
stats.prdc.coverage,0.34357356360013286
performance.linear_model.gt,0.7135184390739095
performance.linear_model.syn_id,0.7368055638487684
performance.linear_model.syn_ood,0.7368125017378067
performance.mlp.gt,0.49823424685520823
performance.mlp.syn_id,0.5
performance.mlp.syn_ood,0.5
performance.xgb.gt,0.909559206620799
performance.xgb.syn_id,0.8305026525692341
performance.xgb.syn_ood,0.8308793491134198
performance.feat_rank_distance.corr,0.25156498351983564
performance.feat_rank_distance.pvalue,4.2927067888276934e-39
detection.detection_xgb.mean,0.8996315301516284
detection.detection_gmm.mean,0.4985286415660841
detection.detection_linear.mean,0.5205185598603373
privacy.delta-presence.score,11.666666660185184
privacy.k-anonymization.gt,4.0
privacy.k-anonymization.syn,4.00000001
privacy.k-map.score,1.0
privacy.distinct l-diversity.gt,4.0
privacy.distinct l-diversity.syn,4.00000001
privacy.identifiability_score.,0.08850880106276984
privacy.identifiability_score._privacy.identifiability_score.OC,0.10162736632348057
prdc_precision,0.5436
prdc_recall,0.6398
nn_identifiability,0.6337
coverage_score,1.0
mmd,0.0061
