metric,value
sanity.data_mismatch.score,0.0
sanity.common_rows_proportion.score,0.0
sanity.nearest_syn_neighbor_distance.mean,0.18397018227460768
sanity.close_values_probability.score,0.6577243293246994
sanity.distant_values_probability.score,0.0009250693802035153
stats.jensenshannon_dist.marginal,0.009239177876425699
stats.inv_kl_divergence.marginal,0.9544556146972075
stats.ks_test.marginal,0.9135242859263828
stats.max_mean_discrepancy.joint,0.006806569194548903
stats.wasserstein_dist.joint,0.041866280138492584
stats.alpha_precision.delta_precision_alpha_OC,0.8302222222222222
stats.alpha_precision.delta_coverage_beta_OC,0.4820740740740742
stats.alpha_precision.authenticity_OC,0.5274074074074074
stats.alpha_precision.delta_precision_alpha_naive,0.934716049382716
stats.alpha_precision.delta_coverage_beta_naive,0.33846913580246907
stats.alpha_precision.authenticity_naive,0.6296296296296297
stats.prdc.precision,0.8474074074074074
stats.prdc.recall,0.9805735430157262
stats.prdc.density,0.6865185185185185
stats.prdc.coverage,0.7705827937095282
performance.linear_model.gt,0.8229259663143148
performance.linear_model.syn_id,0.823544694819021
performance.linear_model.syn_ood,0.8243282825193715
performance.mlp.gt,0.7811703360489194
performance.mlp.syn_id,0.7022158724359127
performance.mlp.syn_ood,0.7057692307692308
performance.xgb.gt,0.9193500817760143
performance.xgb.syn_id,0.8842442206629537
performance.xgb.syn_ood,0.8847395986942649
performance.feat_rank_distance.corr,0.2339236187322766
performance.feat_rank_distance.pvalue,2.939650581571996e-07
detection.detection_xgb.mean,0.790798012554285
detection.detection_gmm.mean,0.5099701314217443
detection.detection_linear.mean,0.5467533961679719
privacy.delta-presence.score,3.2083333319965277
privacy.k-anonymization.gt,21.0
privacy.k-anonymization.syn,12.00000001
privacy.k-map.score,13.0
privacy.distinct l-diversity.gt,21.0
privacy.distinct l-diversity.syn,12.00000001
privacy.identifiability_score.,0.24606845513413506
privacy.identifiability_score._privacy.identifiability_score.OC,0.31637372802960223
prdc_precision,0.7185
prdc_recall,0.8659
nn_identifiability,0.7054
coverage_score,1.0
mmd,0.0012
