metric,value
sanity.data_mismatch.score,0.0
sanity.common_rows_proportion.score,0.0
sanity.nearest_syn_neighbor_distance.mean,0.008668640879939498
sanity.close_values_probability.score,0.993025572899369
sanity.distant_values_probability.score,0.00033211557622052476
stats.jensenshannon_dist.marginal,0.007050468683519822
stats.inv_kl_divergence.marginal,0.8627277070542945
stats.ks_test.marginal,0.9131568147067838
stats.max_mean_discrepancy.joint,0.0016549065972315173
stats.wasserstein_dist.joint,2.069363594055176
stats.alpha_precision.delta_precision_alpha_OC,0.8274795935365651
stats.alpha_precision.delta_coverage_beta_OC,0.4204830917874396
stats.alpha_precision.authenticity_OC,0.563768115942029
stats.alpha_precision.delta_precision_alpha_naive,0.9728202565383974
stats.alpha_precision.delta_coverage_beta_naive,0.36550724637681165
stats.alpha_precision.authenticity_naive,0.5115942028985507
stats.prdc.precision,0.991304347826087
stats.prdc.recall,0.9442045831949518
stats.prdc.density,0.9962318840579711
stats.prdc.coverage,0.27084025240783793
performance.linear_model.gt,0.7135184390739095
performance.linear_model.syn_id,0.7453703707644943
performance.linear_model.syn_ood,0.74526715021716
performance.mlp.gt,0.49823424685520823
performance.mlp.syn_id,0.5
performance.mlp.syn_ood,0.5
performance.xgb.gt,0.909559206620799
performance.xgb.syn_id,0.8278864935754511
performance.xgb.syn_ood,0.8283142854441372
performance.feat_rank_distance.corr,0.1499377935850206
performance.feat_rank_distance.pvalue,6.397083172478104e-15
detection.detection_xgb.mean,0.8524537507924055
detection.detection_gmm.mean,0.4891319781377009
detection.detection_linear.mean,0.4993299041881164
privacy.delta-presence.score,20.399999986399997
privacy.k-anonymization.gt,4.0
privacy.k-anonymization.syn,3.00000001
privacy.k-map.score,3.0
privacy.distinct l-diversity.gt,4.0
privacy.distinct l-diversity.syn,3.00000001
privacy.identifiability_score.,0.06559282630355363
privacy.identifiability_score._privacy.identifiability_score.OC,0.09498505479907007
prdc_precision,0.4841
prdc_recall,0.6739
nn_identifiability,0.6618
coverage_score,1.0
mmd,0.0054
