metric,value
sanity.data_mismatch.score,0.0
sanity.common_rows_proportion.score,0.0
sanity.nearest_syn_neighbor_distance.mean,0.1010319480939608
sanity.close_values_probability.score,0.8937960042060988
sanity.distant_values_probability.score,0.0010515247108307045
stats.jensenshannon_dist.marginal,0.005222670302020096
stats.inv_kl_divergence.marginal,0.9611151264160287
stats.ks_test.marginal,0.9399831168938697
stats.max_mean_discrepancy.joint,0.0014439807750652163
stats.wasserstein_dist.joint,0.6219408512115479
stats.alpha_precision.delta_precision_alpha_OC,0.7028871391076115
stats.alpha_precision.delta_coverage_beta_OC,0.4030183727034121
stats.alpha_precision.authenticity_OC,0.5344488188976378
stats.alpha_precision.delta_precision_alpha_naive,0.9456104624852928
stats.alpha_precision.delta_coverage_beta_naive,0.334448818897638
stats.alpha_precision.authenticity_naive,0.6043307086614174
stats.prdc.precision,0.9822834645669292
stats.prdc.recall,0.9108832807570978
stats.prdc.density,1.0
stats.prdc.coverage,0.4871188222923239
performance.linear_model.gt,0.8280465056642342
performance.linear_model.syn_id,0.8269343042229733
performance.linear_model.syn_ood,0.8266615778804145
performance.mlp.gt,0.6730413353499314
performance.mlp.syn_id,0.5871592892441041
performance.mlp.syn_ood,0.597273486747171
performance.xgb.gt,0.9172376192597799
performance.xgb.syn_id,0.8759955029777806
performance.xgb.syn_ood,0.8757863066450323
performance.feat_rank_distance.corr,0.4094266546787467
performance.feat_rank_distance.pvalue,4.281004603581261e-64
detection.detection_xgb.mean,0.8609493366091355
detection.detection_gmm.mean,0.51879322495446
detection.detection_linear.mean,0.5918256057571355
privacy.delta-presence.score,8.322580642476586
privacy.k-anonymization.gt,14.0
privacy.k-anonymization.syn,3.00000001
privacy.k-map.score,4.0
privacy.distinct l-diversity.gt,14.0
privacy.distinct l-diversity.syn,3.00000001
privacy.identifiability_score.,0.12749737118822294
privacy.identifiability_score._privacy.identifiability_score.OC,0.19847528916929547
prdc_precision,0.8494
prdc_recall,0.831
nn_identifiability,0.5398
coverage_score,1.0
mmd,0.0015
