metric,value
sanity.data_mismatch.score,0.0
sanity.common_rows_proportion.score,0.0
sanity.nearest_syn_neighbor_distance.mean,0.10132383199544844
sanity.close_values_probability.score,0.8927444794952681
sanity.distant_values_probability.score,0.0013144058885383807
stats.jensenshannon_dist.marginal,0.004120714298578274
stats.inv_kl_divergence.marginal,0.9567809742319414
stats.ks_test.marginal,0.9485665903872302
stats.max_mean_discrepancy.joint,0.00140820410810208
stats.wasserstein_dist.joint,0.6343096494674683
stats.alpha_precision.delta_precision_alpha_OC,0.7954140276800375
stats.alpha_precision.delta_coverage_beta_OC,0.44278911564625856
stats.alpha_precision.authenticity_OC,0.5377551020408163
stats.alpha_precision.delta_precision_alpha_naive,0.945615763546798
stats.alpha_precision.delta_coverage_beta_naive,0.3377551020408164
stats.alpha_precision.authenticity_naive,0.5724489795918367
stats.prdc.precision,0.9734693877551021
stats.prdc.recall,0.9069400630914827
stats.prdc.density,1.0171428571428571
stats.prdc.coverage,0.4855415352260778
performance.linear_model.gt,0.8280465056642342
performance.linear_model.syn_id,0.8270774628050365
performance.linear_model.syn_ood,0.8270652154862681
performance.mlp.gt,0.6730413353499314
performance.mlp.syn_id,0.5479333999039022
performance.mlp.syn_ood,0.5434153565732514
performance.xgb.gt,0.9172376192597799
performance.xgb.syn_id,0.8869761700118273
performance.xgb.syn_ood,0.8869539294193032
performance.feat_rank_distance.corr,0.4276367660280794
performance.feat_rank_distance.pvalue,9.359228239680234e-70
detection.detection_xgb.mean,0.8520876817771856
detection.detection_gmm.mean,0.48938689323505874
detection.detection_linear.mean,0.5949251366636978
privacy.delta-presence.score,7.818181815812672
privacy.k-anonymization.gt,14.0
privacy.k-anonymization.syn,6.00000001
privacy.k-map.score,5.0
privacy.distinct l-diversity.gt,14.0
privacy.distinct l-diversity.syn,6.00000001
privacy.identifiability_score.,0.1332807570977918
privacy.identifiability_score._privacy.identifiability_score.OC,0.17981072555205047
prdc_precision,0.8276
prdc_recall,0.8365
nn_identifiability,0.5411
coverage_score,1.0
mmd,0.0009
