metric,value
sanity.data_mismatch.score,0.0
sanity.common_rows_proportion.score,0.0
sanity.nearest_syn_neighbor_distance.mean,0.006809016800715929
sanity.close_values_probability.score,0.9926934573231485
sanity.distant_values_probability.score,0.00033211557622052476
stats.jensenshannon_dist.marginal,0.0058898108022394455
stats.inv_kl_divergence.marginal,0.8754425540337817
stats.ks_test.marginal,0.9229374072844017
stats.max_mean_discrepancy.joint,0.001082636736364094
stats.wasserstein_dist.joint,1.8030309677124023
stats.alpha_precision.delta_precision_alpha_OC,0.9260450574712644
stats.alpha_precision.delta_coverage_beta_OC,0.4359466666666667
stats.alpha_precision.authenticity_OC,0.5216
stats.alpha_precision.delta_precision_alpha_naive,0.9755347126436782
stats.alpha_precision.delta_coverage_beta_naive,0.2495466666666668
stats.alpha_precision.authenticity_naive,0.6224
stats.prdc.precision,0.9952
stats.prdc.recall,0.9344071736964463
stats.prdc.density,1.00096
stats.prdc.coverage,0.38874128196612423
performance.linear_model.gt,0.7135184390739095
performance.linear_model.syn_id,0.6991023461029405
performance.linear_model.syn_ood,0.6990509989619417
performance.mlp.gt,0.49823424685520823
performance.mlp.syn_id,0.5
performance.mlp.syn_ood,0.5
performance.xgb.gt,0.909559206620799
performance.xgb.syn_id,0.824081142034793
performance.xgb.syn_ood,0.8244769562197114
performance.feat_rank_distance.corr,0.1933245750318556
performance.feat_rank_distance.pvalue,9.029156909651366e-24
detection.detection_xgb.mean,0.9401060294178466
detection.detection_gmm.mean,0.5186452064349816
detection.detection_linear.mean,0.5591735823878909
privacy.delta-presence.score,11.333333295555557
privacy.k-anonymization.gt,4.0
privacy.k-anonymization.syn,3.00000001
privacy.k-map.score,3.0
privacy.distinct l-diversity.gt,4.0
privacy.distinct l-diversity.syn,3.00000001
privacy.identifiability_score.,0.09946861507804716
privacy.identifiability_score._privacy.identifiability_score.OC,0.16389903686482896
prdc_precision,0.4992
prdc_recall,0.549
nn_identifiability,0.6532
coverage_score,1.0
mmd,0.0044
