metric,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.006379106082638785,0.007383784944211872,0.00672356407630014,0.0005719480293602671
sanity.close_values_probability.score,0.9939393939393939,0.9939393939393939,0.9939393939393938,1.3597399555105182e-16
sanity.distant_values_probability.score,0.0030303030303030303,0.0030303030303030303,0.0030303030303030303,0.0
stats.jensenshannon_dist.marginal,0.010712296080995453,0.01165871036761393,0.011104156410820722,0.0004937376962222726
stats.inv_kl_divergence.marginal,0.8665975200767462,0.8839618304303627,0.8766854453455709,0.009017116344430932
stats.ks_test.marginal,0.8583449436897712,0.8715193496679643,0.8664296798469312,0.007079481618587138
stats.max_mean_discrepancy.joint,0.0043188869615959965,0.004402624080559126,0.004347493484261818,4.775584921837e-05
stats.wasserstein_dist.joint,0.03636254370212555,0.04646740108728409,0.0412110909819603,0.005064754543409421
stats.alpha_precision.delta_precision_alpha_OC,0.1890351793800069,0.9365726227795192,0.6788412864274932,0.4243784651888956
stats.alpha_precision.delta_coverage_beta_OC,0.17136886102403348,0.40161616161616154,0.30708928364100774,0.12052442054458791
stats.alpha_precision.authenticity_OC,0.08787878787878788,0.5606060606060606,0.39999999999999997,0.27034311429928415
stats.alpha_precision.delta_precision_alpha_naive,0.9006060606060606,0.9344688261929641,0.9130546847788228,0.018626784420626555
stats.alpha_precision.delta_coverage_beta_naive,0.3977777777777778,0.425050505050505,0.40821548821548825,0.014718850501275655
stats.alpha_precision.authenticity_naive,0.5363636363636364,0.5575757575757576,0.5474747474747476,0.01064207449783106
stats.prdc.precision,1.0,1.0,1.0,0.0
stats.prdc.recall,0.9121212121212121,0.9606060606060606,0.9343434343434343,0.024493647783802294
stats.prdc.density,1.0347381864623244,1.0455242966751919,1.041111843665486,0.005654182946929896
stats.prdc.coverage,0.996969696969697,1.0,0.998989898989899,0.0017495462702716044
performance.linear_model.gt,0.5104160533806608,0.5104160533806608,0.5104160533806608,0.0
performance.linear_model.syn_id,0.4781550235532655,0.5095362927146161,0.4977608352675545,0.01709332763118404
performance.linear_model.syn_ood,0.46459865283951646,0.5034169592843716,0.4872833302077182,0.020221335368870136
performance.mlp.gt,-2.2988603336741944,-2.2988603336741944,-2.2988603336741944,0.0
performance.mlp.syn_id,-0.928217460771991,-0.9144865424705577,-0.9217898392516338,0.006907216134003261
performance.mlp.syn_ood,-1.311834889099592,-1.2927556775703493,-1.3029047370432314,0.009597832026657642
performance.xgb.gt,0.4757466193148698,0.4757466193148698,0.4757466193148698,0.0
performance.xgb.syn_id,0.23590629351703069,0.4065798790877787,0.32571423199265503,0.08568746486064455
performance.xgb.syn_ood,0.2305391339383663,0.4070856021988705,0.32946094228144296,0.09017948914311061
performance.feat_rank_distance.corr,0.7807200583588265,0.8783100656536799,0.8132500607904444,0.05634361698190112
performance.feat_rank_distance.pvalue,0.006249477882326372,0.015074907310598048,0.012133097501174155,0.005095364056126697
detection.detection_xgb.mean,0.8282248006770299,0.8367560245396405,0.8337503494234443,0.004791426455941497
detection.detection_gmm.mean,0.47083593158433923,0.5462690352817741,0.4995769381825364,0.0407948467455069
detection.detection_linear.mean,0.6188124377281291,0.6515501660406119,0.6376821412803654,0.016932285930114806
privacy.delta-presence.score,1.3749999994270834,2.999999985,2.4583333181423614,0.9381941747735346
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,1.00000001,3.00000001,2.3333333433333334,1.1547005383792515
privacy.k-map.score,1.0,3.0,1.6666666666666667,1.1547005383792517
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,1.00000001,3.00000001,2.3333333433333334,1.1547005383792515
privacy.identifiability_score.,0.5363636363636364,0.5636363636363636,0.5515151515151514,0.013886593015017677
privacy.identifiability_score._privacy.identifiability_score.OC,0.5272727272727272,0.5878787878787879,0.5626262626262627,0.031540393931305075
prdc_precision,0.802,0.8615,0.8366666666666668,0.030944843404569575
prdc_recall,0.7636,0.8212,0.7868666666666666,0.030352814257220622
nn_identifiability,0.5817,0.6194,0.5944333333333334,0.021623212835592483
coverage_score,1.0,1.0,1.0,0.0
mmd,0.018,0.0411,0.0262,0.012925556080881008
